"performer","beat_1","beat_2","beat_3","beat_4","intensity_1","intensity_2","intensity_3","intensity_4","bar"
"GG",0.273887273962777,0.233254227523754,0.250985030229659,0.241873468283811,0.11764705882353,0.176470588235294,-0.209558823529412,0.102941176470589,"143"
"GG",0.272458595117617,0.236598818429885,0.23074140569754,0.260201180754958,0.00367647058823508,0.040441176470588,-0.0955882352941174,0.00367647058823508,"144"
"GG",0.233918096253172,0.274853851245098,0.263157921247405,0.228070131254326,-0.0330882352941173,-0.0294117647058822,0,0.110294117647059,"145"
"GG",0.25149700907644,0.242526817222026,0.248491128319337,0.257485045382198,-0.0845588235294122,0.0147058823529414,-0.0147058823529414,-0.040441176470588,"146"
"GG",0.261904786318827,0.238095213681173,0.25,0.25,0,-0.143382352941177,0.0294117647058828,-0.0220588235294121,"147"
"GG",0.260869588477674,0.248447201646047,0.245717700456771,0.244965509419508,0.0220588235294121,0.077205882352941,0.0845588235294116,-0.0257352941176472,"148"
"GG",0.257668727865713,0.251533745573143,0.251533745573143,0.239263780988002,0.058823529411765,-0.0845588235294116,0.161764705882353,-0.0588235294117645,"149"
"GG",0.259342298065228,0.258730028600248,0.240963836667262,0.240963836667262,0.0441176470588236,0.0110294117647058,0.0183823529411765,-0.19485294117647,"150"
"GG",0.261553501925649,0.22505759134325,0.273718805453116,0.239670101277986,-0.0183823529411765,0.0477941176470587,-0.0110294117647058,0.19485294117647,"151"
"GG",0.203159975516511,0.251633670817488,0.288912792622844,0.256293561043157,-0.0735294117647059,0.213235294117647,0.00735294117647069,-0.1875,"152"
"GG",0.261530528963595,0.195986350858152,0.264588149441676,0.277894970736578,-0.0919117647058823,0.139705882352942,0.0514705882352938,-0.0441176470588236,"153"
"GG",0.253694760331266,0.227001843432103,0.25050021332074,0.268803182915891,-0.0955882352941174,0.0625000000000001,0.0698529411764703,0.0625000000000001,"154"
"GG",0.245994214211343,0.259378006937127,0.265999243524759,0.22862853532677,-0.198529411764706,0.165441176470588,-0.169117647058824,0.161764705882353,"155"
"GG",0.259165096167729,0.233425220186484,0.268362488886187,0.2390471947596,-0.106617647058824,0.128676470588235,-0.180147058823529,0.117647058823529,"156"
"GG",0.257069021103109,0.212422224647964,0.229887059146077,0.30062169510285,-0.209558823529411,0.0845588235294116,0.180147058823529,-0.0588235294117645,"157"
"GG",0.289017418743895,0.248554910416893,0.219653118754749,0.242774552084464,0.165441176470588,-0.176470588235294,-0.0477941176470587,0.0735294117647059,"158"
"GG",0.253089426183425,0.266027613646982,0.228350003941227,0.252532956228366,-0.0330882352941179,-0.220588235294118,0.158088235294118,0.0551470588235294,"159"
"GG",0.242297312288945,0.246741060921658,0.263292106488226,0.247669520301171,0.0183823529411765,-0.099264705882353,0.161764705882353,-0.102941176470588,"160"
"GG",0.215821823690333,0.236583680435991,0.237756506107127,0.309837989766548,-0.0294117647058822,0.0220588235294116,-0.0147058823529414,0.136029411764706,"161"
"GG",0.284824970291395,0.24804592699215,0.23960146534554,0.227527637370914,0.0404411764705885,-0.375,0.0882352941176467,0.172794117647059,"162"
"GG",0.250545725238897,0.275326108775306,0.231842568592371,0.242285597393427,0.0110294117647058,-0.136029411764705,-0.0147058823529414,0.0625000000000001,"163"
"GG",0.220907979907571,0.255906130835903,0.227472061874102,0.295713827382425,0.0514705882352938,-0.080882352941176,0.077205882352941,-0.0588235294117645,"164"
"GG",0.297766013302782,0.230347183744378,0.21911071215131,0.25277609080153,-0.272058823529412,0.19485294117647,0.0845588235294116,0.0625000000000001,"165"
"GG",0.241258866679221,0.25174244756715,0.241620558440122,0.265378127313507,-0.0441176470588236,0.0147058823529414,-0.0294117647058822,-0.0441176470588236,"166"
"GG",0.245387941762071,0.261895428903269,0.247516384602622,0.245200244732039,0.077205882352941,0.0404411764705885,-0.0183823529411765,-0.0735294117647059,"167"
"GG",0.215568791241891,0.293413263216746,0.227544863853407,0.263473081687956,0.0661764705882352,0.169117647058823,-0.3125,0.0404411764705885,"168"
"GG",0.257082691462357,0.254411584170571,0.275267110729179,0.213238613637894,0.0808823529411766,0.0257352941176466,0.0514705882352943,-0.176470588235294,"169"
"GG",0.261111007432779,0.229969705191461,0.231141589350545,0.277777698025215,-0.0625000000000001,-0.0551470588235294,0.0661764705882352,-0.0919117647058823,"170"
"GG",0.258823547294011,0.247058817568663,0.235294087843315,0.258823547294011,0.0477941176470587,-0.0183823529411765,0.0220588235294121,-0.0919117647058823,"171"
"GG",0.262195147570739,0.231707278643891,0.274390295141478,0.231707278643891,-0.0220588235294121,-0.0624999999999996,0.110294117647059,-0.132352941176471,"172"
"GG",0.251119594839806,0.261802160357178,0.256323800430349,0.230754444372667,0.0625000000000001,-0.143382352941177,0.0477941176470592,-0.121323529411765,"173"
"GG",0.22162156877169,0.248648646131985,0.270069641864454,0.25966014323187,0.0808823529411766,-0.0808823529411766,0.0147058823529414,-0.0919117647058823,"174"
"GG",0.263252938847438,0.263252938847438,0.243002668058933,0.23049145424619,0.408088235294117,-0.38235294117647,0.334558823529412,-0.352941176470588,"175"
"GG",0.256233469102249,0.243249807519023,0.227223489236852,0.273293234141875,0.400735294117647,-0.191176470588235,0.139705882352941,-0.139705882352941,"176"
"GG",0.25974028153133,0.246753239489557,0.25974028153133,0.233766197447783,0.294117647058823,-0.0147058823529414,0.0625000000000001,-0.0183823529411765,"177"
"GG",0.238957826435012,0.270846117210467,0.240693994233041,0.24950206212148,0.077205882352941,-0.0330882352941173,-0.0698529411764708,0.00735294117647069,"178"
"GG",0.257276183267271,0.236964859602276,0.243735300823941,0.262023656306511,-0.106617647058824,-0.279411764705882,0.268382352941176,-0.11764705882353,"179"
"GG",0.244307790696058,0.254137634240085,0.230092276036921,0.271462299026937,0.205882352941177,-0.1875,0.176470588235294,-0.040441176470588,"180"
"GG",0.245995140082277,0.258942282064807,0.252468711073542,0.242593866779373,0,0.0845588235294116,-0.0441176470588236,0.102941176470589,"181"
"GG",0.240739724080916,0.237456510880891,0.281198598875311,0.240605166162882,-0.102941176470589,0.0220588235294121,-0.165441176470588,0.11764705882353,"182"
"GG",0.284407852627333,0.239520812928375,0.232784404500154,0.243286929944137,-0.154411764705882,0.213235294117647,-0.099264705882353,0.183823529411765,"183"
"GG",0.249176601862037,0.250709807762819,0.228390619865319,0.271722970509825,-0.0441176470588236,0.121323529411765,-0.0220588235294121,0.0477941176470587,"184"
"GG",0.260148596539023,0.270004828446193,0.243285580443464,0.22656099457132,-0.0183823529411765,-0.176470588235294,-0.0551470588235294,0.191176470588235,"185"
"GG",0.259715858155185,0.258668651034814,0.245200919928728,0.236414570881273,0.106617647058824,-0.11764705882353,-0.121323529411765,0.0955882352941174,"186"
"GG",0.24041003960693,0.236559583586504,0.279019089798172,0.244011287008394,-0.0147058823529414,0.102941176470589,-0.147058823529412,0.125,"187"
"GG",0.232739373689446,0.249252912605125,0.24772504588342,0.270282667822009,-0.0514705882352938,0.0882352941176467,-0.0294117647058822,0.0808823529411766,"188"
"GG",0.262445242507106,0.234973172201634,0.248027268556831,0.25455431673443,-0.0735294117647059,-0.0330882352941179,-0.0808823529411766,0.0882352941176473,"189"
"GG",0.229166616821267,0.25,0.270833383178733,0.25,-0.150735294117647,0.0955882352941174,-0.0808823529411766,0.165441176470588,"190"
"GG",0.270833383178733,0.236111077880845,0.236111077880845,0.256944461059578,-0.121323529411765,0,0.0441176470588236,0.0735294117647059,"191"
"GG",0.244813314464849,0.251613700581518,0.244813314464849,0.258759670488784,-0.0257352941176472,0.0367647058823529,-0.0477941176470587,-0.0808823529411766,"192"
"GG",0.222986092368961,0.297772762167793,0.228537136854843,0.250704008608403,0.136029411764706,-0.213235294117647,0.25,-0.349264705882353,"193"
"GG",0.241210696980947,0.26222897421388,0.251072569493252,0.245487759311922,0.202205882352941,-0.205882352941177,0.301470588235294,-0.316176470588235,"194"
"GG",0.265133824767775,0.244955391744075,0.244955391744075,0.244955391744075,0.275735294117647,-0.058823529411765,0.202205882352941,-0.136029411764705,"195"
"GG",0.242857125279009,0.251381201873267,0.2554546707387,0.250307002109024,0.0588235294117645,0.0698529411764708,0.0257352941176466,-0.183823529411765,"196"
"GG",0.223693013913408,0.251654700862935,0.258710872303479,0.265941412920178,0.113970588235294,-0.319852941176471,0.356617647058824,-0.408088235294118,"197"
"GGr",0.267441993560684,0.273255582620715,0.233307733774031,0.225994690044569,0,0.0153846153846154,-0.12,-0.0830769230769231,"1"
"GGr",0.248484800275455,0.272727427686038,0.237263202990456,0.241524569048051,0.0430769230769228,0.113846153846154,-0.135384615384615,-0.0153846153846154,"2"
"GGr",0.235632004310345,0.264367995689655,0.235632004310345,0.264367995689655,0.0369230769230766,0.203076923076923,-0.110769230769231,-0.0061538461538458,"3"
"GGr",0.260869463948189,0.242235930809033,0.248447302621389,0.248447302621389,-0.203076923076923,0.0676923076923078,0.0338461538461537,-0.163076923076923,"4"
"GGr",0.268985343563482,0.259616408017722,0.240222838276257,0.231175410142539,0.387692307692308,0.049230769230769,-0.221538461538462,-0.0861538461538461,"5"
"GGr",0.243902536622509,0.280487888533579,0.243902536622509,0.231707038221403,0.0430769230769232,-0.024615384615385,0.0123076923076925,0.00615384615384624,"6"
"GGr",0.245614035087719,0.259908442982456,0.237167763157895,0.25730975877193,0,0.0676923076923078,-0.073846153846154,0.0584615384615386,"7"
"GGr",0.264684038467642,0.252372777189485,0.233906462344587,0.249036721998286,-0.116923076923077,-0.00923076923076914,0.104615384615385,0.135384615384615,"8"
"GGr",0.267452091222433,0.251684118148058,0.240684083809893,0.240179706819616,0.116923076923077,-0.184615384615385,-0.073846153846154,-0.0430769230769232,"9"
"GGr",0.258064613683623,0.251612801769032,0.238709782778313,0.251612801769032,0.0800000000000003,-0.0338461538461541,-0.0523076923076919,0.0369230769230766,"10"
"GGr",0.240740740740741,0.267934027777778,0.232065972222222,0.259259259259259,0.0615384615384615,-0.0953846153846152,-0.00615384615384624,0.0769230769230769,"11"
"GGr",0.256410302638039,0.245849611869224,0.247740235733031,0.249999849759706,-0.16,0.341538461538462,-0.212307692307692,0.163076923076923,"12"
"GGr",0.238095424107143,0.261904575892857,0.244047433035714,0.255952566964286,-0.110769230769231,0.150769230769231,-0.298461538461539,0.384615384615385,"13"
"GGr",0.248260673503528,0.260673503527529,0.244642083060586,0.246423739908357,-0.169230769230769,0.123076923076923,-0.233846153846154,0.126153846153846,"14"
"GGr",0.247933141829115,0.247696035953666,0.255703618792887,0.248667203424332,-0.0461538461538461,0.012307692307692,-0.0953846153846152,0.0830769230769231,"15"
"GGr",0.255016353846342,0.260511502428475,0.236194727522269,0.248277416202915,-0.0123076923076925,0.221538461538462,-0.073846153846154,-0.0030769230769229,"16"
"GGr",0.251187998084394,0.271104805376117,0.242038113868676,0.235669082670813,-0.0246153846153845,0.153846153846154,-0.0830769230769231,-0.073846153846154,"17"
"GGr",0.254658240422795,0.242236071862592,0.267080991281248,0.236024696433365,0.0153846153846154,0.0769230769230769,0.0153846153846154,0.0523076923076924,"18"
"GGr",0.249999857088387,0.256097609774697,0.243902676048528,0.249999857088387,-0.206153846153846,0.0492307692307695,-0.00615384615384624,0.0030769230769229,"19"
"GGr",0.263074013110235,0.256995600565682,0.255687645277071,0.224242741047012,-0.0923076923076923,-0.0584615384615382,0.012307692307692,0.00615384615384624,"20"
"GGr",0.240740740740741,0.277777777777778,0.234567708333333,0.246913773148148,0.0399999999999999,0.0276923076923079,-0.0461538461538461,0.0830769230769231,"21"
"GGr",0.261862426365805,0.266045211015524,0.246360521433556,0.225731841185115,-0.00923076923076914,-0.0123076923076925,0.0338461538461537,0.0492307692307695,"22"
"GGr",0.278087461769595,0.237658319182211,0.239639476374896,0.244614742673298,0.0307692307692308,-0.129230769230769,0.0646153846153844,0.0215384615384616,"23"
"GGr",0.246913773148148,0.234567708333333,0.259259259259259,0.259259259259259,-0.0430769230769228,0.129230769230769,-0.0307692307692308,0.0923076923076923,"24"
"GGr",0.206730888411826,0.259615345610675,0.326922877565673,0.206730888411826,-0.138461538461538,0.132307692307693,-0.0215384615384616,-0.227692307692308,"25"
"GGr",0.263736309020657,0.20329690990675,0.258241630879401,0.274725150193192,-0.0553846153846153,0.104615384615385,0.12,0.0430769230769232,"26"
"GGr",0.267045324404354,0.227272945183406,0.232954409260371,0.272727321151868,-0.169230769230769,0.0799999999999998,0.073846153846154,0.0861538461538461,"27"
"GGr",0.229885237068966,0.25287338362069,0.256448814655172,0.260792564655172,-0.123076923076923,0.0307692307692308,-0.116923076923077,0.144615384615385,"28"
"GGr",0.276292620295217,0.22905369269658,0.260981742847754,0.233671944160449,-0.0338461538461541,0.116923076923077,-0.123076923076923,-0.0615384615384615,"29"
"GGr",0.237723933869063,0.232699428766001,0.226131104797346,0.303445532567589,-0.0953846153846152,0.0646153846153844,0.0892307692307694,0.0923076923076923,"30"
"GGr",0.268874261690273,0.257432974911548,0.246969397118789,0.226723366279391,-0.0123076923076925,-0.15076923076923,-0.0276923076923079,0.0892307692307694,"31"
"GGr",0.246399232045503,0.257181210010547,0.266783444794019,0.229636113149931,0.0646153846153844,-0.209230769230769,0.0307692307692308,0.104615384615385,"32"
"GGr",0.261369977678571,0.249796316964286,0.232881138392857,0.255952566964286,0.0215384615384612,-0.147692307692308,0.0953846153846156,-0.0523076923076924,"33"
"GGr",0.217616545075041,0.222798053303424,0.248704622942904,0.31088077867863,0.0923076923076923,-0.00615384615384624,-0.0615384615384615,0.156923076923077,"34"
"GGr",0.274077195084696,0.248911233249587,0.242631057452078,0.234380514213639,0.00923076923076958,-0.181538461538462,-0.138461538461538,0.150769230769231,"35"
"GGr",0.251497053049598,0.269461128267427,0.23353297783177,0.245508840851205,0.147692307692308,-0.0800000000000003,-0.175384615384615,0.138461538461538,"36"
"GGr",0.208121701795955,0.24365486098586,0.212955300278442,0.335268136939743,0.101538461538461,-0.123076923076923,0.0646153846153844,-0.107692307692308,"37"
"GGr",0.267857142857143,0.238095424107143,0.244047433035714,0.25,-0.224615384615384,-0.00615384615384624,0.190769230769231,-0.0307692307692308,"38"
"GGr",0.276809190365709,0.223803139945912,0.257950079343432,0.241437590344948,0.166153846153846,-0.0861538461538465,0.153846153846154,-0.2,"39"
"GGr",0.254578055528697,0.259355009440252,0.241260487047997,0.244806447983054,0.0892307692307694,-0.00923076923076914,-0.0246153846153845,-0.0338461538461541,"40"
"GGr",0.245796815696949,0.261280421889071,0.252329692709969,0.24059306970401,0.141538461538462,-0.0307692307692308,0.012307692307692,-0.0553846153846153,"41"
"GGr",0.25568172738575,0.24431827261425,0.231550699023189,0.268449300976811,0.0676923076923078,-0.0123076923076925,-0.0338461538461537,-0.0123076923076925,"42"
"GGr",0.246987856546633,0.248088007563256,0.276008575304433,0.228915560585678,-0.255384615384615,0.0523076923076924,-0.150769230769231,-0.153846153846154,"43"
"GGr",0.248555004134753,0.236993953398138,0.248555004134753,0.265896038332356,-0.0153846153846154,0.0184615384615385,0.0830769230769229,-0.0553846153846153,"44"
"GGr",0.228915560585678,0.259036430360102,0.246987856546633,0.265060152507588,0.0399999999999999,0.163076923076923,0.0246153846153845,-0.144615384615385,"45"
"GGr",0.241513258084119,0.257178985949227,0.23345076258328,0.267856993383374,0.0246153846153845,-0.0215384615384616,0.104615384615385,-0.0153846153846154,"46"
"GGr",0.242424431818182,0.230302840909091,0.258836363636364,0.268436363636364,-0.16,0.0584615384615386,0.0584615384615382,0.00307692307692334,"47"
"GGr",0.242210986029558,0.24997642131468,0.254800592093262,0.2530120005625,-0.073846153846154,0.0830769230769231,0.110769230769231,0.0307692307692308,"48"
"GGr",0.242774478766446,0.23121396993715,0.248555004134753,0.277456547161652,-0.110769230769231,0.110769230769231,0.0123076923076925,-0.0338461538461537,"49"
"GGr",0.214285640698612,0.236263826832477,0.236263826832477,0.313186705636434,0,-0.0338461538461541,0.0276923076923079,-0.0215384615384616,"50"
"GGr",0.258064516129032,0.258064516129032,0.258064516129032,0.225806451612903,-0.0615384615384615,-0.0276923076923079,-0.104615384615384,-0.036923076923077,"51"
"GGr",0.223301156447384,0.228155222717722,0.247572853090542,0.300970767744352,-0.00923076923076914,-0.08,-0.110769230769231,0.036923076923077,"52"
"GGr",0.330143590033432,0.181818059482365,0.251691425193096,0.236346925291107,0.0676923076923076,0.043076923076923,0.0338461538461539,0.0861538461538463,"53"
"GGr",0.253731343283582,0.24378125,0.253731343283582,0.248756063432836,0.163076923076923,0.0676923076923078,-0.0892307692307694,-0.012307692307692,"54"
"GGr",0.249999882812482,0.294999889843733,0.240000037500006,0.21500018984378,0.153846153846154,-0.0153846153846154,0.169230769230769,-0.0461538461538461,"55"
"GGr",0.271704591820431,0.237123872677448,0.251944114719789,0.239227420782333,-0.0215384615384616,0.0307692307692308,-0.156923076923077,-0.0399999999999999,"56"
"GGr",0.237189869027637,0.269226940081581,0.271476574218062,0.22210661667272,-0.0276923076923074,-0.0215384615384616,0.15076923076923,-0.129230769230769,"57"
"GGr",0.262443617426982,0.230769263400631,0.253393559586193,0.253393559586193,-0.0400000000000003,0.0184615384615387,0.00615384615384624,-0.264615384615385,"58"
"GGr",0.280137708393103,0.247639864427024,0.236111213589936,0.236111213589936,0.0461538461538461,-0.0707692307692307,0.107692307692308,0.0707692307692307,"59"
"GGr",0.24479150390625,0.27083349609375,0.24479150390625,0.23958349609375,0.0861538461538461,0.0461538461538461,0.036923076923077,0.00307692307692334,"60"
"GGr",0.298578287493569,0.251184760422026,0.241706232732889,0.208530719351516,0.0738461538461536,-0.295384615384615,0.0307692307692308,-0.110769230769231,"61"
"GGr",0.248677083333333,0.264550099206349,0.243386408730159,0.243386408730159,0.135384615384615,0.153846153846154,-0.2,0.0984615384615385,"62"
"GGr",0.286407658739026,0.242718331723048,0.21844663507989,0.252427374458036,0.0769230769230769,0.0461538461538461,-0.141538461538462,0.156923076923077,"63"
"GGr",0.244680935943838,0.244680935943838,0.271276505559672,0.239361622552652,-0.129230769230769,-0.0184615384615383,0.135384615384615,0.0399999999999999,"64"
"GGr",0.265402774112196,0.236966746731856,0.284360273803399,0.213270205352549,0.0584615384615386,-0.0123076923076925,-0.19076923076923,0.0184615384615383,"65"
"GGr",0.273226515733328,0.219557144092152,0.252076301596501,0.25514003857802,0.153846153846154,0.0276923076923079,-0.172307692307693,0.0553846153846153,"66"
"GGr",0.27124728384035,0.253286053270056,0.266616898179007,0.208849764710587,0.101538461538462,-0.0769230769230769,-0.304615384615385,0.036923076923077,"67"
"GGr",0.273095796885001,0.226041817793898,0.279185406443354,0.221676978877747,0.0707692307692307,-0.0523076923076924,-0.187692307692307,0.375384615384615,"68"
"GGr",0.236803819910872,0.224191786798804,0.262158709805041,0.276845683485283,-0.0584615384615386,0.0923076923076923,-0.267692307692308,-0.00615384615384624,"69"
"GGr",0.275861957491065,0.275861957491065,0.221674910972123,0.226601174045747,0.0953846153846156,-0.0615384615384615,0.236923076923077,-0.0615384615384615,"70"
"GGr",0.20535731101525,0.25446432121433,0.290178472402131,0.249999895368289,0.0399999999999999,0.0584615384615382,-0.141538461538461,-0.0923076923076923,"71"
"GGr",0.260000074999977,0.245000079687475,0.239999925000023,0.254999920312525,0.144615384615385,-0.16,0.175384615384615,-0.264615384615385,"72"
"GGr",0.231858555599759,0.266764700975979,0.283224961442591,0.218151781981671,0.326153846153846,-0.00923076923076914,0.0061538461538458,0.0861538461538465,"73"
"GGr",0.214932837817595,0.240138246812903,0.240138246812903,0.3047906685566,0.0646153846153844,-0.049230769230769,-0.0215384615384616,-0.0830769230769231,"74"
"GGr",0.235087828947368,0.259649013157895,0.256140460526316,0.249122697368421,-0.212307692307692,-0.169230769230769,-0.113846153846154,-0.123076923076923,"75"
"GGr",0.270967632674342,0.238709782778313,0.251612801769032,0.238709782778313,0.261538461538461,0.113846153846154,0.0430769230769232,0.0523076923076924,"76"
"GGr",0.251655370104435,0.260108389878231,0.243202971191438,0.245033268825896,0.0953846153846152,-0.12,0.0184615384615383,0.0615384615384615,"77"
"GGr",0.254889505810264,0.259048304178377,0.254769607927546,0.231292582083812,0.169230769230769,-0.138461538461538,0.00615384615384624,0.0923076923076923,"78"
"GGr",0.271341064003795,0.223856202915473,0.257773597432776,0.247029135647956,0.0923076923076923,0.0307692307692308,0.0399999999999999,-0.073846153846154,"79"
"GGr",0.273138426748506,0.249017601154902,0.255747380269746,0.222096591826845,0.206153846153846,-0.227692307692307,-0.113846153846154,0.0215384615384616,"80"
"GGr",0.265734105274061,0.27777409916392,0.225722514362438,0.230769281199581,0.132307692307692,-0.135384615384616,-0.0892307692307689,0,"81"
"GGr",0.276312597765473,0.24117013060746,0.237762352376594,0.244754919250472,0.276923076923077,-0.193846153846154,-0.0399999999999999,0.0830769230769231,"82"
"GGr",0.244755079710463,0.265734105274061,0.230769281199581,0.258741533815895,0.0707692307692307,-0.0307692307692308,0.00307692307692334,0.0646153846153844,"83"
"GGr",0.255172574316256,0.241379042806241,0.248275808561248,0.255172574316256,-0.0461538461538461,0.049230769230769,0.0615384615384615,-0.0738461538461536,"84"
"GGr",0.243055338541667,0.256944661458333,0.243055338541667,0.256944661458333,0.0584615384615382,-0.0861538461538461,-0.0461538461538461,0.0707692307692307,"85"
"GGr",0.255172739298595,0.241379198870344,0.241379198870344,0.262068862960717,0.129230769230769,-0.12,0.0615384615384615,0.0799999999999998,"86"
"GGr",0.261853561143776,0.234698377025162,0.262068862960717,0.241379198870344,0.0030769230769229,-0.0399999999999999,-0.0553846153846153,-0.0123076923076925,"87"
"GGr",0.244755079710463,0.258741533815895,0.251748306763179,0.244755079710463,0.0276923076923079,-0.0338461538461537,-0.0615384615384615,0.107692307692308,"88"
"GGr",0.267123344846606,0.232876976215106,0.256855791279065,0.243143887659223,-0.00923076923076958,-0.00923076923076914,0.0246153846153845,-0.0430769230769228,"89"
"GGr",0.208589108782763,0.253223302679582,0.231439372806869,0.306748215730787,0.0184615384615383,0,-0.0584615384615382,0.0584615384615382,"90"
"GGr",0.280000128571406,0.257142811224498,0.231964244292099,0.230892815911997,0.110769230769231,-0.144615384615385,-0.0307692307692308,0.0399999999999999,"91"
"GGr",0.240682803909881,0.259316879367213,0.252679000701225,0.247321316021682,0.049230769230769,-0.0307692307692308,-0.0923076923076923,0.0400000000000003,"92"
"GGr",0.259411651439335,0.240896927296381,0.250154289367858,0.249537131896426,-0.104615384615385,0.224615384615384,-0.0338461538461537,-0.0646153846153849,"93"
"GGr",0.231241602828521,0.23448261638185,0.219995875073659,0.314279905715969,-0.0923076923076923,0.0584615384615386,0.0399999999999999,-0.0399999999999999,"94"
"GGr",0.41393372864639,0.217213292692907,0.172131390041661,0.196721588619041,-0.187692307692307,-0.0553846153846157,-0.212307692307692,0.187692307692307,"95"
"GGr",0.240102168018637,0.267578255653445,0.225713000836426,0.266606575491492,-0.0615384615384615,0.0430769230769232,-0.144615384615385,0.326153846153846,"96"
"GGr",0.264550230431662,0.266121163750577,0.252397446625718,0.216931159192043,-0.0707692307692307,-0.12,-0.073846153846154,0.261538461538461,"97"
"GGr",0.256477031753463,0.242014013200775,0.229785739858445,0.271723215187317,0.0030769230769229,0.203076923076923,-0.0892307692307694,0.150769230769231,"98"
"GGr",0.281706820663674,0.238590041777992,0.229761659034851,0.249941478523483,0.0830769230769231,-0.135384615384616,-0.153846153846154,0.0584615384615386,"99"
"GGr",0.246835491858286,0.240506178897583,0.22112365924123,0.291534670002902,0.0369230769230766,0.0338461538461541,-0.0953846153846156,0.0215384615384616,"100"
"GGr",0.270588319636647,0.231893297098053,0.27297784081697,0.22454054244833,0.178461538461538,-0.329230769230769,0.141538461538461,0.073846153846154,"101"
"GGr",0.257202053594552,0.251294043474236,0.259277445030252,0.23222645790096,-0.073846153846154,0.110769230769231,-0.0953846153846152,0.0892307692307694,"102"
"GGr",0.250476239945889,0.237149425858446,0.265173902389725,0.24720043180594,-0.243076923076923,0.184615384615385,-0.0461538461538461,-0.132307692307692,"103"
"GGr",0.229758656330749,0.230125064599483,0.201356589147287,0.338759689922481,0.24,-0.132307692307692,0.132307692307692,-0.190769230769231,"104"
"GGr",0.408099983377845,0.190073964860914,0.191129807101014,0.210696244660226,0.0430769230769232,-0.316923076923077,-0.0861538461538463,0.184615384615384,"105"
"GGr",0.259259296002333,0.251322792002583,0.215773702493203,0.27364420950188,-0.110769230769231,0.178461538461538,-0.252307692307692,0.218461538461538,"106"
"GGr",0.273527050271928,0.203136985942921,0.248048852035019,0.275287111750132,-0.0707692307692307,0.0307692307692308,-0.203076923076923,0.0215384615384616,"107"
"GGr",0.220053716201818,0.296343598713495,0.227293252922247,0.25630943216244,-0.0646153846153846,0.0307692307692308,-0.08,0.181538461538462,"108"
"GGr",0.261083630092923,0.23044954286477,0.233018200895659,0.275448626146648,-0.0769230769230769,0.203076923076923,-0.193846153846154,0.0984615384615385,"109"
"GGr",0.23061328125,0.264291232638889,0.192595486111111,0.3125,-0.0953846153846154,-0.00307692307692312,-0.0523076923076924,0.0461538461538461,"110"
"GGr",0.256830430327869,0.256830430327869,0.251366290983607,0.234972848360656,-0.0830769230769229,0.393846153846154,-0.132307692307693,0.190769230769231,"111"
"GGr",0.272606885127565,0.233662895375352,0.25591667831504,0.237813541182042,-0.0923076923076923,0.178461538461538,-0.0861538461538461,0.0523076923076924,"112"
"GGr",0.24402234506862,0.250236948275461,0.257547966158709,0.248192740497211,-0.0676923076923078,0.0430769230769232,0.101538461538461,-0.0276923076923079,"113"
"GGr",0.227495863970588,0.223015165441176,0.250469209558824,0.299019761029412,-0.0246153846153845,0.156923076923077,-0.123076923076923,0.116923076923077,"114"
"GGr",0.2588921875,0.279649479166667,0.228125,0.233333333333333,-0.0246153846153845,-0.0830769230769231,-0.0399999999999999,0.0615384615384615,"115"
"GGr",0.253112107623318,0.254221412556054,0.256586322869955,0.236080156950673,0.0276923076923074,-0.0399999999999999,-0.0123076923076925,-0.0553846153846153,"116"
"GGr",0.257732095410144,0.235640788725923,0.247422634863285,0.259204481000648,0.0984615384615385,0,-0.0553846153846153,0.0923076923076923,"117"
"GGr",0.251589588374274,0.249387107162909,0.259160332538183,0.239862971924635,-0.0276923076923079,0.0184615384615387,-0.0523076923076924,-0.0461538461538461,"118"
"GGr",0.283019155261225,0.240860986377536,0.250663111168992,0.225456747192247,0.172307692307692,-0.132307692307692,0.0646153846153844,-0.0430769230769228,"119"
"GGr",0.249073847808025,0.243829724842383,0.247348614437222,0.25974781291237,0.126153846153846,-0.123076923076923,0.0184615384615387,-0.0553846153846157,"120"
"GGr",0.243689787976013,0.276133292560527,0.22939180024345,0.25078511922001,0.12,-0.212307692307692,0.036923076923077,0.0830769230769231,"121"
"GGr",0.249641397849462,0.243464516129032,0.243990860215054,0.262903225806452,-0.049230769230769,0.0369230769230766,-0.0030769230769229,-0.101538461538461,"122"
"GGr",0.356666666666667,0.236666666666667,0.202236,0.204430666666667,-0.196923076923077,-0.193846153846154,0.0615384615384615,0.252307692307692,"123"
"GGr",0.25364427136953,0.263419608399999,0.254673254214842,0.228262866015629,-0.0553846153846153,-0.024615384615385,0.101538461538462,-0.0923076923076923,"124"
"GGr",0.242105387811614,0.305016561674908,0.236842066308871,0.216035984204608,-0.0553846153846157,0.110769230769231,-0.224615384615384,0.0276923076923074,"125"
"GGr",0.246073175077417,0.256544708204304,0.246073175077417,0.251308941640861,0.141538461538462,0.132307692307692,-0.107692307692308,-0.0676923076923078,"126"
"GGr",0.267605516018699,0.237451479994947,0.275225671115462,0.219717332870892,0.0830769230769231,-0.104615384615385,-0.184615384615385,0.0399999999999999,"127"
"GGr",0.247516531055817,0.274740164516594,0.235459200039311,0.242284104388277,0.20923076923077,-0.00307692307692334,0.0984615384615385,-0.0615384615384615,"128"
