"performer","beat_1","beat_2","beat_3","intensity_1","intensity_2","intensity_3","bar"
"CH",0.352760766993918,0.334355829841785,0.312883403164296,-0.00337078651685406,-0.0269662921348314,0.043820224719101,"38"
"CH",0.279538963556635,0.270893413247376,0.449567623195989,-0.0730337078651685,0.0382022471910113,0.00561797752808989,"39"
"CH",0.370262446311408,0.332361514570752,0.29737603911784,-0.050561797752809,0.0337078651685393,-0.0146067415730337,"40"
"CH",0.347593602592642,0.312834196273077,0.339572201134281,-0.048314606741573,0.0528089887640448,0.00112359550561807,"41"
"CH",0.388970388958319,0.286188682474876,0.324840928566805,-0.141573033707865,0.0730337078651685,0,"42"
"CH",0.309446213860702,0.332247555175486,0.358306230963812,-0.0325842696629213,0.048314606741573,-0.00449438202247197,"43"
"CH",0.301639290559507,0.367213172160527,0.331147537279966,0,-0.0033707865168539,-0.0426966292134831,"44"
"CH",0.298245416246901,0.330027066443112,0.371727517309987,0.0831460674157304,0.0359550561797752,0.0134831460674158,"45"
"CH",0.355421721130083,0.325301192316334,0.319277086553584,-0.0494382022471909,-0.00224719101123599,-0.0258426966292135,"46"
"CH",0.319018382215008,0.322085871740363,0.358895746044629,0.0471910112359549,0.0168539325842697,-0.0067415730337078,"47"
"CH",0.317460465029796,0.308494447303386,0.374045087666817,0.0134831460674158,-0.0258426966292135,0.0471910112359549,"48"
"CH",0.297124540854459,0.329073475394642,0.373801983750899,0.0202247191011237,-0.0393258426966292,0.00561797752808989,"49"
"CH",0.331034478661936,0.32758619665484,0.341379324683224,0.0696629213483145,-0.106741573033708,0.0101123595505619,"50"
"CH",0.332759043994248,0.356606577083198,0.310634378922554,-0.0067415730337078,-0.0460674157303372,0.0292134831460675,"51"
"CH",0.351323096710396,0.326640695396644,0.322036207892961,-0.0325842696629214,0.0224719101123595,-0.0235955056179775,"52"
"CH",0.323776217538531,0.342890449128135,0.333333333333333,0.0247191011235954,-0.0314606741573033,-0.00786516853932587,"53"
"CH",0.311036750759927,0.347826112006047,0.341137137234025,0.0561797752808989,-0.0685393258426966,0.0359550561797753,"54"
"CH",0.334337350960458,0.312817647049667,0.352845001989875,0.0224719101123595,0.0134831460674158,0.0146067415730337,"55"
"CH",0.33783784570241,0.331081077148795,0.331081077148795,0.0337078651685393,-0.00786516853932587,0,"56"
"CH",0.323496754525954,0.333268710014321,0.343234535459725,-0.0348314606741572,0.041573033707865,0.00786516853932587,"57"
"CH",0.361370761649928,0.327102793707423,0.311526444642648,0.0112359550561798,-0.0426966292134831,0.0359550561797753,"58"
"CH",0.331189707048819,0.321543388768506,0.347266904182675,-0.0101123595505619,0.00112359550561807,-0.00112359550561807,"59"
"CH",0.341844376892034,0.341082311468901,0.317073311639066,0.0269662921348315,-0.0820224719101123,0.041573033707865,"60"
"CH",0.325227950793835,0.325596044070661,0.349176005135503,0.0359550561797753,-0.0662921348314606,0.0348314606741572,"61"
"CH",0.329411758745137,0.338235301568579,0.332352939686284,-0.0033707865168539,-0.0393258426966292,0.0235955056179775,"62"
"CH",0.319884706195404,0.337175798229885,0.342939495574712,0.0370786516853932,-0.0786516853932584,0.055056179775281,"63"
"CH",0.295976956018329,0.336206900819103,0.367816143162568,0.0247191011235955,-0.0382022471910113,-0.0337078651685393,"64"
"CH",0.298096957455511,0.304439461409788,0.397463581134702,0.055056179775281,-0.0606741573033708,-0.00449438202247181,"65"
"CH",0.294733178814411,0.420638332063202,0.284628489122387,0.0528089887640448,-0.0831460674157302,0.0247191011235955,"1"
"CH",0.328214623629644,0.404315381953039,0.267469994417317,-0.00786516853932587,-0.0157303370786517,-0.00561797752808989,"2"
"CH",0.317763949841285,0.371260312305019,0.310975737853696,0.0202247191011236,0.00786516853932587,-0.0191011235955056,"3"
"CH",0.343479829035466,0.325559115458686,0.330961055505847,0.0235955056179776,0.0168539325842697,-0.0561797752808989,"4"
"CH",0.312692703351181,0.352290702097872,0.335016594550947,-0.00674157303370796,0.0314606741573035,0.0932584269662921,"5"
"CH",0.289421611721424,0.413842387673345,0.29673600060523,-0.141573033707865,0.0415730337078652,0.0404494382022473,"6"
"CH",0.289634229604902,0.42378032768288,0.286585442712218,-0.0662921348314607,0.046067415730337,0.0146067415730338,"7"
"CH",0.338579647955514,0.320312468610505,0.341107883433981,0.00561797752808989,-0.00224719101123599,-0.00449438202247197,"8"
"CH",0.348082618355072,0.336283190337681,0.315634191307247,0.0606741573033708,-0.0595505617977528,0,"9"
"CH",0.32448376232029,0.345132761350725,0.330383476328986,-0.0112359550561798,-0.0516853932584271,0.0449438202247191,"10"
"CH",0.358600621160437,0.288629670254612,0.352769708584951,0.0921348314606742,-0.0606741573033708,-0.0168539325842697,"11"
"CH",0.322674402591595,0.325581383702978,0.351744213705427,-0.0157303370786516,-0.0337078651685393,0.00449438202247181,"12"
"CH",0.368263527101137,0.302395161710422,0.329341311188442,-0.00898876404494379,-0.0101123595505617,0.00224719101123583,"13"
"CH",0.324357606548812,0.334123207707012,0.341519185744175,-0.0123595505617977,-0.00786516853932587,-0.0303370786516854,"14"
"CH",0.347148259944365,0.308608227059083,0.344243512996552,0.0123595505617978,0.0224719101123595,-0.0134831460674158,"15"
"CH",0.357151752741209,0.302426811375961,0.340421435882831,0.0516853932584269,-0.0606741573033707,-0.0112359550561798,"16"
"CH",0.352119952060616,0.338975236812549,0.308904811126835,-0.0134831460674158,0.0921348314606742,0,"17"
"CH",0.294117584314127,0.374613069143024,0.331269346542849,-0.0921348314606742,0.0573033707865168,0.0213483146067416,"18"
"CH",0.299684487730018,0.372239811062167,0.328075701207815,0.0573033707865168,-0.0651685393258427,0.0123595505617978,"19"
