"performer","beat_1","beat_2","beat_3","intensity_1","intensity_2","intensity_3","bar"
"CH36",0.3498058220345,0.294848230242141,0.355345947723359,0.0423728813559322,-0.00282485875706239,0.0734463276836161,"37"
"CH36",0.352760766993918,0.334355829841785,0.312883403164296,-0.00847457627118676,-0.0677966101694913,0.110169491525423,"38"
"CH36",0.279538963556635,0.270893413247376,0.449567623195989,-0.18361581920904,0.0960451977401132,0.0141242937853107,"39"
"CH36",0.370262446311408,0.332361514570752,0.29737603911784,-0.127118644067797,0.0847457627118644,-0.0367231638418078,"40"
"CH36",0.347593602592642,0.312834196273077,0.339572201134281,-0.121468926553672,0.132768361581921,0.00282485875706239,"41"
"CH36",0.388970388958319,0.286188682474876,0.324840928566805,-0.355932203389831,0.18361581920904,0,"42"
"CH36",0.309446213860702,0.332247555175486,0.358306230963812,-0.081920903954802,0.121468926553672,-0.0112994350282487,"43"
"CH36",0.301639290559507,0.367213172160527,0.331147537279966,0,-0.00847457627118636,-0.107344632768362,"44"
"CH36",0.298245416246901,0.330027066443112,0.371727517309987,0.209039548022599,0.0903954802259884,0.0338983050847458,"45"
"CH36",0.355421721130083,0.325301192316334,0.319277086553584,-0.124293785310734,-0.00564971751412437,-0.0649717514124293,"46"
"CH36",0.319018382215008,0.322085871740363,0.358895746044629,0.11864406779661,0.0423728813559322,-0.0169491525423727,"47"
"CH36",0.317460465029796,0.308494447303386,0.374045087666817,0.0338983050847458,-0.0649717514124293,0.11864406779661,"48"
"CH36",0.297124540854459,0.329073475394642,0.373801983750899,0.050847457627119,-0.0988700564971751,0.0141242937853107,"49"
"CH36",0.331034478661936,0.32758619665484,0.341379324683224,0.175141242937853,-0.268361581920904,0.0254237288135595,"50"
"CH36",0.332759043994248,0.356606577083198,0.310634378922554,-0.0169491525423727,-0.115819209039548,0.0734463276836161,"51"
"CH36",0.351323096710396,0.326640695396644,0.322036207892961,-0.0819209039548024,0.0564971751412429,-0.0593220338983049,"52"
"CH36",0.323776217538531,0.342890449128135,0.333333333333333,0.0621468926553669,-0.07909604519774,-0.0197740112994351,"53"
"CH36",0.311036750759927,0.347826112006047,0.341137137234025,0.141242937853107,-0.172316384180791,0.0903954802259888,"54"
"CH36",0.334337350960458,0.312817647049667,0.352845001989875,0.0564971751412429,0.0338983050847458,0.0367231638418078,"55"
"CH36",0.33783784570241,0.331081077148795,0.331081077148795,0.0847457627118644,-0.0197740112994351,0,"56"
